Indicator ID,Indicator name,Country,Region,Ocean,Resp,Type,Year,Score
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Cambodia,Asia,Western Pacific,General,Response,2019,3
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Cameroon,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Canada,North America,Eastern Pacific and West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Cape Verde,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Chile,South America,Eastern Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,China,Asia,Western Pacific,General,Response,2019,5
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Colombia,South America,Eastern Pacific and West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Comoros Isl.,Africa,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Congo (DRC),Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,"Congo, R. of",Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Cook Islands,Oceania,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Costa Rica,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Cote d'Ivoire,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Croatia,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Cuba,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Cyprus,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Denmark,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Djibouti,Africa,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Dominica,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Dominican Republic,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Ecuador,South America,Eastern Pacific,General,Response,2019,3
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Egypt,Africa,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,El Salvador,Caribbean & Central America,Eastern Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Equatorial Guinea,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Eritrea,Africa,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Estonia,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Fiji,Oceania,Western Pacific,General,Response,2019,3
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Finland,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,France,Europe,East Atlantic and Mediterranean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Gabon,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Gambia,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Georgia,Middle East,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Germany,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Ghana,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Greece,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Grenada,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Guatemala,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Guinea,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Guinea-Bissau,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Guyana,South America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Haiti,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Honduras,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Iceland,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,India,Asia,East Indian Ocean and West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Indonesia,Asia,East Indian Ocean and Western Pacific,General,Response,2019,3
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Iran,Middle East,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Iraq,Middle East,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Ireland,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Israel,Middle East,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Italy,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Jamaica,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Japan,Asia,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Jordan,Middle East,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Kenya,Africa,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Kiribati,Oceania,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Korea (North),Asia,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Korea (Rep. South),Asia,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Kuwait,Middle East,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Latvia,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Lebanon,Middle East,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Liberia,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Libya,Africa,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Lithuania,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Madagascar,Africa,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Malaysia,Asia,East Indian Ocean and Western Pacific,General,Response,2019,3
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Maldives,Asia,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Malta,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Marshall Isl.,Oceania,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Mauritania,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Mauritius,Africa,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Mexico,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Micronesia (FS of),Oceania,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Monaco,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Montenegro,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Morocco,Africa,East Atlantic and Mediterranean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Mozambique,Africa,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Myanmar,Asia,East Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Namibia,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Nauru,Oceania,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Netherlands,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,New Zealand,Oceania,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Nicaragua,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Nigeria,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Norway,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Oman,Middle East,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Pakistan,Asia,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Palau,Oceania,Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Panama,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Response,2019,1
